"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.add","Answer.buttheads","Answer.close","Answer.cometogether","Answer.commentsArea","Answer.communicate","Answer.control","Answer.disagreement","Answer.freeResponseArea","Answer.getalong","Answer.goal","Answer.overlap","Answer.protected","Answer.tension","Answer.unified","Answer.vid_id","Answer.worktogether","Approve","Reject"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","32ZKVD547FN5I19OK4URA7QCHPG3B6","A1ZU6NUA72RE8E","Submitted","Thu Apr 18 07:10:10 PDT 2019","Thu Apr 18 07:12:43 PDT 2019","Sun Apr 21 07:12:43 PDT 2019","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","Submit","2","4","6","{}","3","3","4","the person is talking about the group as a whole, being inclusive, about including everyone.","5","6","3","5","2","3","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-0.mov","4"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","33L7PJKHCGYRFK9BW7G81I493IBT8H","A2K6CUZJT1NG4Y","Submitted","Thu Apr 18 07:25:27 PDT 2019","Thu Apr 18 07:27:17 PDT 2019","Sun Apr 21 07:27:17 PDT 2019","","","","110","0% (0/0)","0% (0/0)","0% (0/0)","Submit","1","5","7","{}","5","2","1","She is saying the they are giving or offering something. Could also indicate coming together.","6","7","2","5","1","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_5-1.mov","7"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","37ZHEEHM6WMIGP6Y7NIB554GYZP37K","A3H595NF3V9INA","Submitted","Thu Apr 18 07:13:07 PDT 2019","Thu Apr 18 07:19:01 PDT 2019","Sun Apr 21 07:19:01 PDT 2019","","","","354","0% (0/0)","0% (0/0)","0% (0/0)","Submit","3","6","5","{}","5","6","3","Saying something grabbed him emotionally. He is very involved about what he is saying to the group.","5","6","5","6","4","5","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-2.mov","5"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","39GAF6DQWR0OHCTF2H78NQ5MMXFV19","A3GXC3VG37CQ3G","Submitted","Thu Apr 18 06:58:48 PDT 2019","Thu Apr 18 07:00:39 PDT 2019","Sun Apr 21 07:00:39 PDT 2019","","","","111","0% (0/0)","0% (0/0)","0% (0/0)","Submit","2","5","7","{}","5","5","3","I would suggest that she is asking them to gather together. Perhaps she wants them to come with her somewhere.","5","6","4","5","3","5","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-1.mov","6"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3B2X28YI3WF4FKW636SPHA2WRGIB6K","A1S4483L71WIZX","Submitted","Thu Apr 18 07:14:11 PDT 2019","Thu Apr 18 07:18:44 PDT 2019","Sun Apr 21 07:18:44 PDT 2019","","","","273","0% (0/0)","0% (0/0)","0% (0/0)","Submit","4","4","5","its very nice","5","7","7","these people are very close and its very complecated in the program","5","7","6","6","4","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_1-0.mov","5"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3EF8EXOTT1VFQHTLLSTPK2USRABJ1F","A3EIVR2LS7CCWB","Submitted","Thu Apr 18 07:14:27 PDT 2019","Thu Apr 18 07:19:23 PDT 2019","Sun Apr 21 07:19:23 PDT 2019","","","","296","0% (0/0)","0% (0/0)","0% (0/0)","Submit","2","7","7","{}","7","6","1","She is indicating that the people are all part of the same group in the same area and that they all have some major similarities. It may be that they all work together, or belong to the same community group, or that they are all simply living in close proximity to each other. But clearly they are similar.","7","7","7","7","2","7","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-0.mov","7"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3EJJQNKU9R57SGXCVM5JEGWQIGYRHB","A1DBCHREMYNOVT","Submitted","Thu Apr 18 07:02:06 PDT 2019","Thu Apr 18 07:04:09 PDT 2019","Sun Apr 21 07:04:09 PDT 2019","","","","123","0% (0/0)","0% (0/0)","0% (0/0)","Submit","5","3","3","{}","3","3","5","I think that she is talking about the group not getting along. The fist punching gesture makes me think of frustration so it seems that she must be talking about some sort of conflict.","3","3","4","3","5","3","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_1-2.mov","3"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3G0WWMR1UVKZQB4NL5BWEAJH86ANQK","A37DBG9TN0IVBV","Submitted","Thu Apr 18 07:22:19 PDT 2019","Thu Apr 18 07:24:25 PDT 2019","Sun Apr 21 07:24:25 PDT 2019","","","","126","0% (0/0)","0% (0/0)","0% (0/0)","Submit","1","5","5","N/a","4","5","1","I think that the is telling the group that they need to come together as a unit and work as a cohesive group.","6","6","4","5","2","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_5-1.mov","6"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3HFNH7HEMHETGJN1Y1Y1OQAK7UNQGE","A2I4VNAS21FXCE","Submitted","Thu Apr 18 07:18:17 PDT 2019","Thu Apr 18 07:20:27 PDT 2019","Sun Apr 21 07:20:27 PDT 2019","","","","130","0% (0/0)","0% (0/0)","0% (0/0)","Submit","7","1","2","{}","3","1","7","She wants to hurt them. She is mad at them. She wants to react violently.","1","2","2","2","7","1","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_1-2.mov","1"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3HOSI13XHZOWFQ95RPR9I60OBNEDDI","A2OC8P0GXMTOY2","Submitted","Thu Apr 18 06:58:52 PDT 2019","Thu Apr 18 07:00:55 PDT 2019","Sun Apr 21 07:00:55 PDT 2019","","","","123","0% (0/0)","0% (0/0)","0% (0/0)","Submit","7","5","6","good","5","7","5","this speaker dress in T shirt are black  in this speak  is very use","5","5","5","6","6","7","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_4-0.mov","6"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3ND9UOO81K2EM8XOL1UNT7XERCPWLT","A34XFL9G6J2QPE","Submitted","Thu Apr 18 07:15:41 PDT 2019","Thu Apr 18 07:17:14 PDT 2019","Sun Apr 21 07:17:14 PDT 2019","","","","93","0% (0/0)","0% (0/0)","0% (0/0)","Submit","5","7","7","{}","5","6","5","I believe she is saying that they are a very tight knit group of people. That they are very integrated as a whole and very involved with one another's business.","6","7","5","6","5","7","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_1-0.mov","7"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3NG53N1RLVJTNSG4FQ7OW83CEFL8PM","A2BIH4XUWQKM0W","Submitted","Thu Apr 18 07:00:57 PDT 2019","Thu Apr 18 07:04:11 PDT 2019","Sun Apr 21 07:04:11 PDT 2019","","","","194","0% (0/0)","0% (0/0)","0% (0/0)","Submit","1","5","7","{}","7","2","1","She is saying that everyone in the group participated in their group project. She is also saying that each person brought something new to the group and, collectively, the project turned out well because of the differences in how each person viewed the project and its parts.","6","6","4","4","2","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_3-2.mov","7"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3P4RDNWND56QQNPJTZEVC1BE8CKJI5","A3E9KQIAGTSVS9","Submitted","Thu Apr 18 07:04:44 PDT 2019","Thu Apr 18 07:06:53 PDT 2019","Sun Apr 21 07:06:53 PDT 2019","","","","129","0% (0/0)","0% (0/0)","0% (0/0)","Submit","7","6","6","good","7","7","6","Use a person you know. If you know or are acquainted with someone in the group, use them as your way in. ... Introduce yourself. If you don't know anyone in the group, you can just introduce yourself. ..","7","7","6","7","6","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_1-2.mov","6"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3S96KQ6I9M43WF52DFRONAIAE92DT1","A2XMO68T3BJFFA","Submitted","Thu Apr 18 06:58:55 PDT 2019","Thu Apr 18 06:59:53 PDT 2019","Sun Apr 21 06:59:53 PDT 2019","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","Submit","4","4","4","{}","4","4","4","She is saying that they are looking to be given somthing","4","4","4","4","5","4","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_5-1.mov","4"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3SB5N7Y3O345SQI2H34M9KJ2UQRG08","A2O0JL6V6CBSAX","Submitted","Thu Apr 18 07:24:57 PDT 2019","Thu Apr 18 07:26:44 PDT 2019","Sun Apr 21 07:26:44 PDT 2019","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","Submit","6","4","7","{}","6","2","5","They are sad. They are heartbroken. Maybe they are mourning something.","3","2","4","1","6","5","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-2.mov","3"
"3087LXLJ6MGXS6PDGHT22FO1CJT0FE","3D9FS1R54HFL8B2LMY2G0RA4WJQ31O","Answer free-response questions about gesture interpretations","Please read the description of the scene, watch the videos, and answer the questions.  Feel free to watch the video as many times as you like.  Please do not pay attention to the speakers' faces -- pay attention only to the gestures.","video, gesture, interpretation, one minute, 1 minute, science, research, academic, fun","$0.18","Thu Apr 18 06:58:11 PDT 2019","300","BatchId:3612182;OriginalHitTemplateId:928390922;","480","259200","Sat Apr 20 06:58:11 PDT 2019","","","3XM0HYN6NKZAWTQVSTTOOIZYPIJPE2","A16HSNJ2BBEJNC","Submitted","Thu Apr 18 07:03:54 PDT 2019","Thu Apr 18 07:09:04 PDT 2019","Sun Apr 21 07:09:04 PDT 2019","","","","310","0% (0/0)","0% (0/0)","0% (0/0)","Submit","6","6","7","hand move","7","6","6","he is a men , standing now with in by hand up and down","6","7","6","7","7","6","https://s3.us-east-2.amazonaws.com/metaphoric-gestures-x-culture/western_gest_2-1.mov","6"